@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A14,36.0,A32,A46,1819.0,A61,A73,4.0,A93,A101,4.0,A124,37.0,A142,A153,1.0,A173,1.0,A192,A201,2
A11,18.0,A30,A42,3114.0,A61,A72,1.0,A92,A101,4.0,A122,26.0,A143,A151,1.0,A173,1.0,A191,A201,2
A13,30.0,A33,A49,1908.0,A61,A75,4.0,A93,A101,4.0,A121,66.0,A143,A152,1.0,A174,1.0,A192,A201,2
A13,21.0,A34,A46,2319.0,A61,A72,2.0,A91,A101,1.0,A123,33.0,A143,A151,1.0,A173,1.0,A191,A201,2
A14,24.0,A33,A49,8648.0,A61,A72,2.0,A93,A101,2.0,A123,27.0,A141,A152,2.0,A173,1.0,A192,A201,2
A11,12.0,A31,A43,2149.0,A61,A73,4.0,A91,A101,1.0,A124,29.0,A143,A153,1.0,A173,1.0,A191,A201,2
A11,24.0,A32,A43,2439.0,A61,A72,4.0,A92,A101,4.0,A121,35.0,A143,A152,1.0,A173,1.0,A192,A201,2
A11,42.0,A32,A43,7174.0,A65,A74,4.0,A92,A101,3.0,A123,30.0,A143,A152,1.0,A174,1.0,A192,A201,2
A12,12.0,A32,A40,1295.0,A61,A72,3.0,A92,A101,1.0,A123,25.0,A143,A151,1.0,A173,1.0,A191,A201,2
A13,18.0,A32,A43,2100.0,A61,A73,4.0,A93,A102,2.0,A121,37.0,A142,A152,1.0,A173,1.0,A191,A201,2
A11,12.0,A32,A42,7865.0,A61,A75,4.0,A93,A101,4.0,A124,53.0,A143,A153,1.0,A174,1.0,A192,A201,2
A12,12.0,A32,A40,685.0,A61,A74,2.0,A94,A101,3.0,A123,25.0,A141,A152,1.0,A172,1.0,A191,A201,2
A11,18.0,A32,A42,2473.0,A61,A71,4.0,A93,A101,1.0,A123,25.0,A143,A152,1.0,A171,1.0,A191,A201,2
A12,24.0,A34,A49,1935.0,A61,A75,4.0,A91,A101,4.0,A121,31.0,A143,A152,2.0,A173,1.0,A192,A201,2
A12,6.0,A32,A40,14555.0,A65,A71,1.0,A93,A101,2.0,A122,23.0,A143,A152,1.0,A171,1.0,A192,A201,2
A11,36.0,A33,A46,6887.0,A61,A73,4.0,A93,A101,3.0,A122,29.0,A142,A152,1.0,A173,1.0,A192,A201,2
A11,18.0,A32,A42,1131.0,A61,A71,4.0,A92,A101,2.0,A123,33.0,A143,A152,1.0,A173,1.0,A191,A201,2
